geneID	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AT1G303602	1.49978512964363e-11	0.528707841043365	0.537	0.503	3.4151607187115e-07	7	AT1G30360
AT1G232051	1.57418608457611e-11	0.531712836383599	0.196	0.115	3.58457913318825e-07	7	AT1G23205
AT2G154802	2.49441271554785e-11	0.343045091472754	0.36	0.26	5.680027194574e-07	7	AT2G15480
AT2G24040	2.58932535698206e-11	0.439121136178257	0.364	0.288	5.89615277038385e-07	7	AT2G24040
AT5G13750	3.58934409597479e-11	0.381864463382882	0.357	0.263	8.17329544094419e-07	7	AT5G13750
AT4G187101	4.41602825479609e-11	0.424032365331603	0.599	0.622	1.00557379389962e-06	7	AT4G18710
AT2G35810	4.42306985678784e-11	0.536719831395838	0.417	0.363	1.00717723708916e-06	7	AT2G35810
AT1G516803	4.76938167914059e-11	0.362288504342628	0.332	0.223	1.0860359021571e-06	7	AT1G51680
AT3G58710	7.77169966708508e-11	0.345169188542356	0.256	0.171	1.76969373119194e-06	7	AT3G58710
AT4G37760	7.85687324697834e-11	0.467120371645774	0.207	0.128	1.78908860706944e-06	7	AT4G37760
AT3G21690	1.56262554465312e-10	0.340723077804116	0.189	0.11	3.55825462772961e-06	7	AT3G21690
AT3G272401	3.60813693124042e-10	0.361600583995165	0.585	0.596	8.21608860612757e-06	7	AT3G27240
AT1G495001	4.6411927795375e-10	0.504316182361948	0.362	0.291	1.05684600782848e-05	7	AT1G49500
AT1G72450	4.98410586254097e-10	0.263568901592793	0.101	0.046	1.1349307459592e-05	7	AT1G72450
AT4G223103	5.83069646401357e-10	0.308704266979432	0.638	0.66	1.32770789182053e-05	7	AT4G22310
AT4G139303	6.90958241586528e-10	0.260091181985208	0.714	0.735	1.57338101191668e-05	7	AT4G13930
AT2G39130	2.95700099625139e-09	0.447798996186991	0.276	0.207	6.73338696856405e-05	7	AT2G39130
AT1G176201	7.78928918027444e-09	0.278499593564862	0.574	0.542	0.000177369903924029	7	AT1G17620
AT4G14960	7.82048955799423e-09	0.361307500492705	0.708	0.742	0.000178080367725087	7	AT4G14960
AT4G02290	8.56358520360192e-09	0.424975651855713	0.314	0.24	0.000195001398671219	7	AT4G02290
AT2G47380	9.80733122526205e-09	0.297195793176271	0.633	0.672	0.000223322739330442	7	AT2G47380
AT5G589001	1.1372246188804e-08	0.406214334080742	0.295	0.222	0.000258957417965257	7	AT5G58900
AT5G37740	6.22287989264927e-08	0.364689862072972	0.341	0.275	0.00141701198035516	7	AT5G37740
AT4G208601	7.6288381619342e-08	0.480475054205351	0.152	0.091	0.00173716273785404	7	AT4G20860
AT1G230301	1.04794850204167e-07	0.361230509990138	0.348	0.28	0.0023862835339991	7	AT1G23030
AT5G25265	2.11174738309062e-07	0.453539829223544	0.479	0.492	0.00480865996603565	7	AT5G25265
AT1G684401	2.21664338828712e-07	0.439605598683207	0.59	0.611	0.0050475186594686	7	AT1G68440
AT5G40690	2.4354463762238e-07	0.446330320745636	0.24	0.18	0.00554575494329922	7	AT5G40690
AT4G13340	2.53663556694991e-07	0.263981504870739	0.23	0.16	0.00577617284950164	7	AT4G13340
AT1G118402	2.77385402323796e-07	0.383401078223503	0.539	0.556	0.00631634299631516	7	AT1G11840
AT4G39730	2.85751632105887e-07	0.503427324115971	0.399	0.363	0.00650685041468316	7	AT4G39730
AT3G524704	3.16161576999161e-07	0.316794617826655	0.488	0.435	0.00719931526984789	7	AT3G52470
AT2G313601	3.52160901631099e-07	0.462071602440772	0.495	0.464	0.00801905589104176	7	AT2G31360
AT5G634501	3.65749748314745e-07	0.357449834282497	0.129	0.074	0.00832848751887506	7	AT5G63450
AT5G348503	5.65060386086694e-07	0.346842690392746	0.58	0.616	0.0128669900515801	7	AT5G34850
AT2G019102	5.95427558593857e-07	0.432169719743301	0.357	0.302	0.0135584809367407	7	AT2G01910
AT4G32460	6.06417231116128e-07	0.478902977327799	0.228	0.174	0.0138087267697454	7	AT4G32460
AT1G50020	6.06831325757198e-07	0.343086276650952	0.352	0.305	0.0138181561188171	7	AT1G50020
AT5G523101	6.45165782571283e-07	0.428750515647391	0.131	0.078	0.0146910700349307	7	AT5G52310
AT1G766901	1.2610553993994e-06	0.364240451072863	0.435	0.383	0.0287154924997238	7	AT1G76690
AT1G431601	1.32461690867649e-06	0.625901271163394	0.274	0.209	0.0301628516274724	7	AT1G43160
AT1G20840	1.34367499903172e-06	0.444067691002734	0.38	0.351	0.0305968234029512	7	AT1G20840
AT2G363801	1.93755034023647e-06	0.311002583216384	0.277	0.213	0.0441199587975246	7	AT2G36380
AT1G05620	2.02324021328736e-06	0.5100522829327	0.383	0.364	0.0460712028967666	7	AT1G05620
AT5G03555	2.02577497948987e-06	0.253962660634397	0.217	0.158	0.0461289220579638	7	AT5G03555
AT3G27960	2.1476368546131e-06	0.30203409567798	0.258	0.192	0.0489038388163949	7	AT3G27960
AT2G188002	0	2.37046633966535	0.932	0.17	0	8	AT2G18800
AT4G202101	0	1.20378112287008	0.684	0.07	0	8	AT4G20210
AT5G16570	0	0.496485659009489	0.466	0.044	0	8	AT5G16570
AT1G35250	0	0.358134997664488	0.36	0.029	0	8	AT1G35250
AT4G37235	0	0.29119183994385	0.369	0.027	0	8	AT4G37235
AT5G192602	2.75985660646745e-276	0.810543529118976	0.665	0.127	6.28446947858703e-272	8	AT5G19260
AT3G111501	8.87138916109538e-263	0.385344959289212	0.402	0.048	2.02010402587303e-258	8	AT3G11150
AT2G229302	3.28091835228026e-261	0.612270163238052	0.455	0.061	7.47097917997737e-257	8	AT2G22930
AT2G443003	4.5544500299933e-260	1.14776087975507	0.856	0.225	1.03709381632977e-255	8	AT2G44300
AT3G257172	4.15832505264901e-252	0.689158443171646	0.623	0.115	9.46892197738706e-248	8	AT3G25717
AT1G780902	2.42996609562427e-233	0.636953806996707	0.618	0.118	5.53327579634602e-229	8	AT1G78090
AT1G446082	3.94260016419656e-221	0.832521711109124	0.748	0.203	8.97769483389198e-217	8	AT1G44608
AT1G709903	1.39502946116344e-217	0.806025091444065	0.726	0.193	3.17662158601527e-213	8	AT1G70990
AT2G37440	6.22112691758831e-211	0.285561834512852	0.428	0.066	1.41661281040403e-206	8	AT2G37440
AT4G236902	1.86826005774093e-206	0.686950659908173	0.929	0.324	4.25421497748188e-202	8	AT4G23690
AT1G497402	4.50312820034731e-204	0.49201751746382	0.565	0.122	1.02540732250109e-199	8	AT1G49740
AT5G186903	1.96358670635922e-200	0.830272218937021	0.762	0.228	4.47128328905058e-196	8	AT5G18690
AT4G141304	3.40655400114862e-194	0.982301533047997	0.969	0.384	7.75706411601553e-190	8	AT4G14130
AT1G716923	1.27559411099706e-184	0.365742801532836	0.525	0.103	2.90465535015141e-180	8	AT1G71692
AT1G697802	2.81692407005227e-175	0.429322442067113	0.547	0.122	6.41441779991603e-171	8	AT1G69780
AT3G116303	5.82935909590047e-175	1.00413034000938	0.846	0.474	1.3274033597275e-170	8	AT3G11630
AT1G730101	4.19480065405508e-170	0.369896012570317	0.42	0.075	9.55198056934882e-166	8	AT1G73010
AT1G117402	7.87715725291269e-170	0.583253577715312	0.669	0.192	1.79370747806075e-165	8	AT1G11740
AT2G408903	1.05045370250234e-166	0.974388791651428	0.896	0.38	2.39198812596808e-162	8	AT2G40890
AT1G516804	1.66439368641575e-166	0.934308759126423	0.707	0.209	3.78999086333732e-162	8	AT1G51680
AT1G232052	3.4010978561943e-165	0.464422382296283	0.494	0.104	7.74463992834004e-161	8	AT1G23205
AT5G267302	1.00291550281748e-162	0.36386580952741	0.572	0.138	2.28373889146568e-158	8	AT5G26730
AT4G139304	5.27903237637168e-162	0.950558580178403	0.978	0.725	1.20208846242359e-157	8	AT4G13930
AT1G050002	1.16210562567158e-158	0.318314001499348	0.426	0.082	2.64623072021675e-154	8	AT1G05000
AT5G166003	1.49942174166337e-158	0.618328098557743	0.62	0.165	3.41433324794165e-154	8	AT5G16600
AT4G225702	4.01735177900516e-156	0.569469278192151	0.622	0.181	9.14791173597265e-152	8	AT4G22570
AT1G806903	4.60265328227114e-149	0.662235870954594	0.735	0.26	1.04807017890596e-144	8	AT1G80690
AT4G342601	1.10991505743278e-147	0.611796326970074	0.634	0.22	2.52738757728018e-143	8	AT4G34260
AT1G439102	3.68502813388905e-146	0.421001482439575	0.519	0.128	8.39117756367876e-142	8	AT1G43910
AT5G598803	1.73140103733938e-142	0.769781547172183	0.94	0.789	3.94257330212549e-138	8	AT5G59880
AT2G365304	3.592619107916e-142	0.703376552377017	0.969	0.815	8.18075297063553e-138	8	AT2G36530
AT2G327203	1.12302695159013e-139	0.862503656831797	0.857	0.451	2.55724467146589e-135	8	AT2G32720
AT5G404503	3.04142419728148e-139	0.63719252605203	0.821	0.304	6.92562703962966e-135	8	AT5G40450
AT5G033003	2.21377467220365e-138	0.910528303864736	0.876	0.546	5.04098630607492e-134	8	AT5G03300
AT2G441603	6.25022933338128e-137	0.961652546840248	0.883	0.52	1.42323972150425e-132	8	AT2G44160
AT3G162401	7.08960631627966e-136	0.701106512033127	0.927	0.505	1.61437425428004e-131	8	AT3G16240
AT5G097601	5.87954662768774e-131	0.367497541021762	0.397	0.087	1.33883156259078e-126	8	AT5G09760
AT1G770203	2.03516786133999e-130	0.526722457708336	0.654	0.209	4.63428073705729e-126	8	AT1G77020
AT2G371702	3.76547273406827e-127	0.676432860636325	0.925	0.495	8.57435796274685e-123	8	AT2G37170
AT5G197401	2.16028157870006e-121	0.434503319068754	0.519	0.154	4.9191771828579e-117	8	AT5G19740
AT2G452904	1.04774973399729e-119	0.652861650947636	0.729	0.306	2.38583091928524e-115	8	AT2G45290
AT1G117001	2.14746769335961e-118	0.312498857934818	0.415	0.099	4.88999868454916e-114	8	AT1G11700
AT1G659604	2.04619123396197e-115	0.595083384571017	0.812	0.334	4.6593820588548e-111	8	AT1G65960
AT5G603902	4.05242303147891e-114	0.696551795947681	0.971	0.888	9.22777248498064e-110	8	AT5G60390
AT3G265202	6.06343076498872e-112	0.601796350783355	0.945	0.528	1.38070381949558e-107	8	AT3G26520
AT4G359201	1.69719188421996e-108	0.537137564734868	0.614	0.245	3.86467563955727e-104	8	AT4G35920
AT2G304903	2.91006766450943e-102	0.688832085303922	0.859	0.499	6.62651507885443e-98	8	AT2G30490
AT3G620301	1.08448447599376e-100	0.496758650009346	0.6	0.254	2.46947960028539e-96	8	AT3G62030
AT1G230302	1.45401959234646e-100	0.467521870833993	0.64	0.269	3.31094801373212e-96	8	AT1G23030
AT5G626701	2.69082576368203e-99	0.25003246792432	0.464	0.138	6.12727934648034e-95	8	AT5G62670
AT4G293504	7.57110624287237e-99	0.524023194451304	0.954	0.826	1.72401660256447e-94	8	AT4G29350
AT3G059003	1.88550184959409e-96	0.564269839755589	0.773	0.369	4.2934762617107e-92	8	AT3G05900
AT5G500101	2.52147087829375e-96	0.284922541276652	0.53	0.169	5.7416413369627e-92	8	AT5G50010
AT3G058002	3.99164940850947e-96	0.254850981902978	0.514	0.162	9.08938486811691e-92	8	AT3G05800
AT4G221202	2.33363329579759e-95	0.285923546479108	0.517	0.168	5.3139163778607e-91	8	AT4G22120
AT3G085801	2.53476854965306e-95	0.434338617767999	0.978	0.917	5.77192146441499e-91	8	AT3G08580
AT3G165702	9.41641648637735e-94	0.519243114548818	0.704	0.335	2.14421219811299e-89	8	AT3G16570
AT3G529203	3.3413243595166e-93	0.513527133283445	0.804	0.412	7.60852969905525e-89	8	AT3G52920
AT2G309304	3.05530278705645e-91	0.490477716396428	0.91	0.471	6.95722997640624e-87	8	AT2G30930
AT3G047901	9.99738721793607e-91	0.301595261996926	0.495	0.17	2.27650504339622e-86	8	AT3G04790
AT1G659303	1.24097854372776e-90	0.536254994866845	0.94	0.792	2.82583224192249e-86	8	AT1G65930
AT1G782602	4.99339249347725e-89	0.258550863716959	0.574	0.197	1.1370454046897e-84	8	AT1G78260
AT5G134202	1.40426313710248e-88	0.64591986022533	0.797	0.529	3.19764758949606e-84	8	AT5G13420
AT5G237503	1.56486506236786e-88	0.349792745324595	0.665	0.253	3.56335423351786e-84	8	AT5G23750
AT1G334702	2.97568598905491e-88	0.383101428938292	0.629	0.264	6.77593456567693e-84	8	AT1G33470
AT1G644401	1.79303736012344e-86	0.364920047519546	0.558	0.218	4.08292537273709e-82	8	AT1G64440
AT3G187101	4.88559019233511e-86	0.349927612406149	0.541	0.204	1.11249774269663e-81	8	AT3G18710
AT1G721502	1.99685918787547e-85	0.379970541748204	0.879	0.458	4.54704805671122e-81	8	AT1G72150
AT2G224603	1.27420842440484e-84	0.52782224041584	0.369	0.104	2.90150000321226e-80	8	AT2G22460
AT1G274502	2.34160401480847e-83	0.53655664702955	0.826	0.63	5.33206650212036e-79	8	AT1G27450
AT2G447902	3.6647880391365e-83	0.432593690208841	0.965	0.666	8.34508884391773e-79	8	AT2G44790
AT3G220701	2.5359876182017e-82	0.315247059790636	0.541	0.207	5.77469740540709e-78	8	AT3G22070
AT3G188202	5.56393130148449e-78	0.500375638997216	0.828	0.588	1.26696279666103e-73	8	AT3G18820
AT5G525602	5.47031893922652e-76	0.352315449894393	0.603	0.28	1.24564632565127e-71	8	AT5G52560
AT5G253602	8.69329183791253e-75	0.501439484549001	0.686	0.392	1.97954948441106e-70	8	AT5G25360
AT5G131202	2.24362906734894e-74	0.426847635307551	0.616	0.332	5.10896774926028e-70	8	AT5G13120
AT1G102003	4.35484278572785e-74	0.49301052162491	0.835	0.538	9.91641250738089e-70	8	AT1G10200
AT1G791801	7.49775148967812e-74	0.311513303887359	0.344	0.098	1.7073129917146e-69	8	AT1G79180
AT5G096502	1.23411976479437e-73	0.529903547107182	0.707	0.436	2.81021411641327e-69	8	AT5G09650
AT2G216203	2.55233443558392e-73	0.519134969164845	0.898	0.68	5.81192074326813e-69	8	AT2G21620
AT1G741002	3.03741665352536e-73	0.47516907386021	0.62	0.277	6.9165014617426e-69	8	AT1G74100
AT5G045904	6.16231327723388e-73	0.562807368722041	0.766	0.504	1.40322035635893e-68	8	AT5G04590
AT4G223104	2.6248718721326e-71	0.49431068419553	0.841	0.652	5.97709574003314e-67	8	AT4G22310
AT3G120903	6.08656511731572e-69	0.35403690803994	0.609	0.275	1.38597174286396e-64	8	AT3G12090
AT1G194401	8.82440508657644e-69	0.377624865930341	0.6	0.307	2.00940528226432e-64	8	AT1G19440
AT5G589002	2.57710589191696e-68	0.304389297025548	0.517	0.213	5.8683278264841e-64	8	AT5G58900
AT4G353101	3.5968474340149e-68	0.494831002225599	0.707	0.467	8.19038129199532e-64	8	AT4G35310
AT4G221501	7.75034952863169e-67	0.501903126482796	0.638	0.391	1.76483209116472e-62	8	AT4G22150
AT1G300701	1.99035047715934e-66	0.342618212868889	0.537	0.244	4.53222707153953e-62	8	AT1G30070
AT3G085901	1.03912587031972e-65	0.348711129093693	0.616	0.315	2.36619351930504e-61	8	AT3G08590
AT3G027802	4.03288193982803e-64	0.410103204994199	0.918	0.752	9.18327546518241e-60	8	AT3G02780
AT5G541604	5.61260879776194e-64	0.50410196437584	0.761	0.387	1.27804714933837e-59	8	AT5G54160
AT5G471802	1.34374387752448e-63	0.362115553057798	0.622	0.342	3.059839183511e-59	8	AT5G47180
AT1G795503	6.89912953867369e-62	0.423703086449576	0.846	0.675	1.57100078725139e-57	8	AT1G79550
AT3G187801	1.26052418468406e-61	0.291501429604781	0.962	0.854	2.87033962094408e-57	8	AT3G18780
AT3G055902	2.95346917534319e-61	0.524752773354931	0.874	0.64	6.72534465917397e-57	8	AT3G05590
AT4G324001	4.69226092242315e-61	0.40035659146439	0.594	0.31	1.06847473464497e-56	8	AT4G32400
AT2G27020	1.37627223718372e-59	0.462802737452382	0.729	0.549	3.13390951129104e-55	8	AT2G27020
AT5G280201	1.87365011796495e-59	0.324359564275735	0.634	0.315	4.266488683618e-55	8	AT5G28020
AT5G207202	1.74698585536875e-58	0.470213419848377	0.715	0.453	3.97806149126017e-54	8	AT5G20720
AT4G013302	2.28971814470982e-58	0.359162186854639	0.607	0.3	5.21391718731874e-54	8	AT4G01330
AT1G241002	3.15634019920321e-58	0.330252484386039	0.501	0.216	7.18730226760564e-54	8	AT1G24100
AT5G355901	2.76917317351503e-56	0.436350356105686	0.707	0.533	6.30568423341108e-52	8	AT5G35590
AT3G614402	2.44797057508838e-55	0.453542633564785	0.722	0.457	5.57427379653375e-51	8	AT3G61440
AT3G473702	3.84990054579657e-55	0.512758316939514	0.735	0.498	8.76660853283336e-51	8	AT3G47370
AT5G550701	3.93461100803753e-53	0.415382834661981	0.616	0.4	8.95950272640226e-49	8	AT5G55070
AT5G241654	1.51118026991577e-52	0.266370483615139	0.664	0.334	3.4411085926252e-48	8	AT5G24165
AT2G43780	3.52078066917898e-52	0.267508504986738	0.532	0.256	8.01716966178746e-48	8	AT2G43780
AT1G496601	6.19173169832601e-52	0.268554084776637	0.581	0.293	1.40991922502582e-47	8	AT1G49660
AT1G100301	1.60768645270812e-50	0.334486944681398	0.664	0.415	3.66086282146165e-46	8	AT1G10030
AT4G14800	2.41747385616077e-50	0.392888265362214	0.673	0.472	5.50482971786369e-46	8	AT4G14800
AT4G352601	1.16580358071907e-49	0.339200057434804	0.667	0.453	2.6546513336554e-45	8	AT4G35260
AT4G324703	1.03506062568987e-48	0.330477980541076	0.879	0.756	2.3569365507584e-44	8	AT4G32470
AT1G151201	2.32257091794272e-48	0.311668049117599	0.887	0.755	5.28872623724737e-44	8	AT1G15120
AT1G185402	2.68308471041303e-48	0.464720766375242	0.819	0.589	6.10965219408151e-44	8	AT1G18540
AT2G465051	3.6370703990603e-48	0.332882684460607	0.812	0.639	8.28197300570021e-44	8	AT2G46505
AT1G609501	2.26452996408237e-47	0.270555202862044	0.59	0.297	5.15656118121197e-43	8	AT1G60950
AT2G204201	3.19996861812955e-47	0.339528212834741	0.724	0.54	7.28664854034279e-43	8	AT2G20420
AT3G554402	3.73230215290206e-47	0.292424265455273	0.927	0.833	8.49882523237327e-43	8	AT3G55440
AT1G118602	6.23694129213955e-47	0.347336112772818	0.691	0.445	1.4202139016331e-42	8	AT1G11860
AT2G434602	9.36079631844269e-47	0.420152684214808	0.887	0.725	2.13154692967259e-42	8	AT2G43460
AT1G200901	1.03853082176092e-46	0.353181301925753	0.739	0.53	2.36483853423179e-42	8	AT1G20090
AT2G458203	4.82967348261346e-46	0.354183968453737	0.867	0.628	1.09976494872591e-41	8	AT2G45820
AT1G704103	7.56205089559233e-46	0.25479442251805	0.766	0.479	1.72195460943533e-41	8	AT1G70410
AT2G250703	2.17037928955812e-45	0.331365727014947	0.678	0.441	4.94217068025281e-41	8	AT2G25070
AT3G10920	4.34292958886042e-45	0.285082132415331	0.793	0.635	9.88928496679405e-41	8	AT3G10920
AT1G645201	4.57129242720014e-45	0.349965966977674	0.74	0.59	1.04092899859774e-40	8	AT1G64520
AT4G372501	4.99422770058686e-45	0.251647461049481	0.572	0.297	1.13723558970063e-40	8	AT4G37250
AT5G63570	5.93118872234891e-45	0.29231573669424	0.578	0.321	1.35059098396607e-40	8	AT5G63570
AT5G477002	6.31222672648309e-45	0.426165194417171	0.824	0.604	1.43735714788747e-40	8	AT5G47700
AT3G058903	1.47006221376032e-44	0.302920064598755	0.96	0.827	3.34747866695363e-40	8	AT3G05890
AT4G148802	1.72625730844941e-44	0.362670678729789	0.899	0.749	3.93086051707015e-40	8	AT4G14880
AT1G447601	1.52892234853556e-43	0.291909937875507	0.589	0.304	3.48150907985032e-39	8	AT1G44760
AT2G059203	8.04307402725316e-43	0.334599644100361	0.642	0.406	1.83148838674582e-38	8	AT2G05920
AT2G275302	1.58005329920379e-42	0.434351044415903	0.859	0.676	3.59793936761694e-38	8	AT2G27530
AT2G17240	2.17859427101803e-42	0.260863359248012	0.539	0.284	4.96087701453515e-38	8	AT2G17240
AT1G16470	1.25366152113619e-41	0.326890611938572	0.665	0.483	2.85471264977922e-37	8	AT1G16470
AT2G27730	1.44661095601438e-41	0.262279088013735	0.845	0.72	3.29407780794035e-37	8	AT2G27730
AT3G527301	2.72563368767546e-41	0.28518854252086	0.837	0.702	6.20654047020579e-37	8	AT3G52730
AT4G149601	5.62351268237082e-39	0.302897694690967	0.868	0.736	1.28053007290266e-34	8	AT4G14960
AT1G29150	5.72546070873485e-39	0.304743872974639	0.647	0.467	1.30374465798601e-34	8	AT1G29150
AT1G279701	2.04655225608585e-38	0.284342690860775	0.664	0.479	4.66020414233309e-34	8	AT1G27970
AT5G508502	2.06020360243305e-38	0.30482696896709	0.792	0.652	4.6912896231003e-34	8	AT5G50850
AT3G528803	3.98297039133963e-38	0.273365630847193	0.664	0.444	9.06962187811948e-34	8	AT3G52880
AT3G228903	1.3198799599777e-37	0.368068743940206	0.731	0.491	3.00549865686521e-33	8	AT3G22890
AT3G440102	2.24540101413564e-37	0.35379787717832	0.85	0.676	5.11300264928827e-33	8	AT3G44010
AT4G093201	2.6632364859235e-37	0.415987115199454	0.797	0.629	6.0644558020964e-33	8	AT4G09320
AT5G21274	2.95925492808095e-37	0.271834947700698	0.697	0.538	6.73851939673312e-33	8	AT5G21274
AT4G001002	8.45037208169534e-37	0.330744576653522	0.881	0.709	1.92423422672284e-32	8	AT4G00100
AT5G05780	6.72114815361756e-36	0.315599701734577	0.671	0.525	1.53047264606025e-31	8	AT5G05780
AT4G008101	1.23682797104461e-35	0.360441275818967	0.757	0.585	2.81638097286567e-31	8	AT4G00810
AT2G366202	1.49148806877345e-35	0.378692752910441	0.779	0.575	3.39626748140401e-31	8	AT2G36620
AT4G170502	6.4155321102978e-35	0.258684422202649	0.547	0.32	1.46088081683591e-30	8	AT4G17050
AT1G27310	5.2492795408066e-34	0.264714296947807	0.773	0.638	1.19531344423707e-29	8	AT1G27310
AT1G268802	2.58544564443619e-33	0.364759136960035	0.733	0.541	5.88731827694565e-29	8	AT1G26880
AT2G38140	2.29498513057582e-32	0.259463034149529	0.59	0.361	5.22591064083421e-28	8	AT2G38140
AT1G305103	1.34203550430822e-31	0.295715893054738	0.665	0.468	3.05594904686024e-27	8	AT1G30510
AT3G14290	1.43769598420149e-31	0.291431645457787	0.658	0.498	3.2737775256252e-27	8	AT3G14290
AT5G09900	3.00561972704945e-31	0.28982878951423	0.662	0.503	6.84409668046431e-27	8	AT5G09900
AT3G22110	1.53646841614903e-30	0.265642567216061	0.669	0.523	3.49869223041296e-26	8	AT3G22110
AT3G489902	4.24518665837146e-30	0.272518253692571	0.693	0.51	9.66671453977765e-26	8	AT3G48990
AT4G35830	7.15038931845186e-30	0.262390282035011	0.698	0.521	1.62821515170467e-25	8	AT4G35830
AT1G792302	1.04655340274201e-29	0.267734769874487	0.631	0.458	2.38310675338382e-25	8	AT1G79230
AT3G530202	1.16687903705439e-29	0.322069969969654	0.863	0.697	2.65710025527655e-25	8	AT3G53020
AT4G386803	3.8907932388327e-29	0.285592985885119	0.806	0.651	8.85972528414594e-25	8	AT4G38680
AT2G476102	1.1071525857168e-28	0.319707643699426	0.792	0.595	2.52109715293573e-24	8	AT2G47610
