locus_name	symbol	full_name
Solyc00g500315.1	Solyc00g500315.1	Solyc00g500315.1
Solyc00g500316.1	Solyc00g500316.1	Solyc00g500316.1
Solyc00g500317.1	Solyc00g500317.1	Solyc00g500317.1
Solyc00g500318.1	Solyc00g500318.1	Solyc00g500318.1
Solyc00g500319.1	Solyc00g500319.1	Solyc00g500319.1
Solyc00g500320.1	Solyc00g500320.1	Solyc00g500320.1
Solyc00g500321.1	Solyc00g500321.1	Solyc00g500321.1
Solyc00g500322.1	Solyc00g500322.1	Solyc00g500322.1
Solyc00g500323.1	Solyc00g500323.1	Solyc00g500323.1
Solyc00g500324.1	Solyc00g500324.1	Solyc00g500324.1
Solyc00g500325.1	Solyc00g500325.1	Solyc00g500325.1
Solyc00g500326.1	Solyc00g500326.1	Solyc00g500326.1
Solyc00g500327.1	Solyc00g500327.1	Solyc00g500327.1
Solyc00g500328.1	Solyc00g500328.1	Solyc00g500328.1
Solyc00g500329.1	Solyc00g500329.1	Solyc00g500329.1
Solyc00g500330.1	Solyc00g500330.1	Solyc00g500330.1
Solyc00g500331.1	Solyc00g500331.1	Solyc00g500331.1
Solyc00g500332.1	Solyc00g500332.1	Solyc00g500332.1
Solyc00g500333.1	Solyc00g500333.1	Solyc00g500333.1
Solyc00g500334.1	Solyc00g500334.1	Solyc00g500334.1
Solyc00g500335.1	Solyc00g500335.1	Solyc00g500335.1
Solyc00g500336.1	Solyc00g500336.1	Solyc00g500336.1
Solyc00g500337.1	Solyc00g500337.1	Solyc00g500337.1
Solyc00g500338.1	Solyc00g500338.1	Solyc00g500338.1
Solyc00g500339.1	Solyc00g500339.1	Solyc00g500339.1
Solyc00g500340.1	Solyc00g500340.1	Solyc00g500340.1
Solyc00g500341.1	Solyc00g500341.1	Solyc00g500341.1
Solyc00g500342.1	Solyc00g500342.1	Solyc00g500342.1
Solyc00g500343.1	Solyc00g500343.1	Solyc00g500343.1
Solyc00g500344.1	Solyc00g500344.1	Solyc00g500344.1
Solyc00g500345.1	Solyc00g500345.1	Solyc00g500345.1
Solyc00g500346.1	Solyc00g500346.1	Solyc00g500346.1
Solyc00g500347.1	Solyc00g500347.1	Solyc00g500347.1
Solyc00g500348.1	Solyc00g500348.1	Solyc00g500348.1
Solyc00g500349.1	Solyc00g500349.1	Solyc00g500349.1
Solyc00g500350.1	Solyc00g500350.1	Solyc00g500350.1
Solyc00g500351.1	Solyc00g500351.1	Solyc00g500351.1
Solyc00g500352.1	Solyc00g500352.1	Solyc00g500352.1
Solyc00g500353.1	Solyc00g500353.1	Solyc00g500353.1
Solyc00g500354.1	Solyc00g500354.1	Solyc00g500354.1
Solyc00g500355.1	Solyc00g500355.1	Solyc00g500355.1
Solyc00g500356.1	Solyc00g500356.1	Solyc00g500356.1
Solyc00g500357.1	Solyc00g500357.1	Solyc00g500357.1
Solyc00g500358.1	Solyc00g500358.1	Solyc00g500358.1
Solyc00g500359.1	Solyc00g500359.1	Solyc00g500359.1
Solyc00g500360.1	Solyc00g500360.1	Solyc00g500360.1
Solyc00g500361.1	Solyc00g500361.1	Solyc00g500361.1
Solyc00g500362.1	Solyc00g500362.1	Solyc00g500362.1
Solyc00g500363.1	Solyc00g500363.1	Solyc00g500363.1
Solyc00g500364.1	Solyc00g500364.1	Solyc00g500364.1
Solyc00g500365.1	Solyc00g500365.1	Solyc00g500365.1
Solyc00g500366.1	Solyc00g500366.1	Solyc00g500366.1
Solyc00g500367.1	Solyc00g500367.1	Solyc00g500367.1
Solyc00g500368.1	Solyc00g500368.1	Solyc00g500368.1
Solyc00g500369.1	Solyc00g500369.1	Solyc00g500369.1
Solyc00g500370.1	Solyc00g500370.1	Solyc00g500370.1
Solyc00g500371.1	Solyc00g500371.1	Solyc00g500371.1
Solyc00g500372.1	Solyc00g500372.1	Solyc00g500372.1
Solyc00g500373.1	Solyc00g500373.1	Solyc00g500373.1
Solyc00g500374.1	Solyc00g500374.1	Solyc00g500374.1
Solyc00g500375.1	Solyc00g500375.1	Solyc00g500375.1
Solyc00g500376.1	Solyc00g500376.1	Solyc00g500376.1
Solyc00g500377.1	Solyc00g500377.1	Solyc00g500377.1
Solyc00g500378.1	Solyc00g500378.1	Solyc00g500378.1
Solyc00g500379.1	Solyc00g500379.1	Solyc00g500379.1
Solyc00g500380.1	Solyc00g500380.1	Solyc00g500380.1
Solyc00g500381.1	Solyc00g500381.1	Solyc00g500381.1
Solyc00g500382.1	Solyc00g500382.1	Solyc00g500382.1
Solyc00g500383.1	Solyc00g500383.1	Solyc00g500383.1
Solyc00g500384.1	Solyc00g500384.1	Solyc00g500384.1
Solyc00g500385.1	Solyc00g500385.1	Solyc00g500385.1
Solyc00g500386.1	Solyc00g500386.1	Solyc00g500386.1
Solyc00g500387.1	Solyc00g500387.1	Solyc00g500387.1
Solyc00g500388.1	Solyc00g500388.1	Solyc00g500388.1
Solyc00g500389.1	Solyc00g500389.1	Solyc00g500389.1
Solyc00g500390.1	Solyc00g500390.1	Solyc00g500390.1
Solyc00g500391.1	Solyc00g500391.1	Solyc00g500391.1
Solyc00g500392.1	Solyc00g500392.1	Solyc00g500392.1
Solyc00g500393.1	Solyc00g500393.1	Solyc00g500393.1
Solyc00g500394.1	Solyc00g500394.1	Solyc00g500394.1
Solyc00g500395.1	Solyc00g500395.1	Solyc00g500395.1
Solyc00g500396.1	Solyc00g500396.1	Solyc00g500396.1
Solyc00g500397.1	Solyc00g500397.1	Solyc00g500397.1
Solyc00g500398.1	Solyc00g500398.1	Solyc00g500398.1
Solyc00g500399.1	Solyc00g500399.1	Solyc00g500399.1
Solyc00g500400.1	Solyc00g500400.1	Solyc00g500400.1
Solyc00g500401.1	Solyc00g500401.1	Solyc00g500401.1
Solyc00g500402.1	Solyc00g500402.1	Solyc00g500402.1
Solyc00g500403.1	Solyc00g500403.1	Solyc00g500403.1
Solyc00g500404.1	Solyc00g500404.1	Solyc00g500404.1
Solyc00g500405.1	Solyc00g500405.1	Solyc00g500405.1
Solyc00g500406.1	Solyc00g500406.1	Solyc00g500406.1
Solyc00g500407.1	Solyc00g500407.1	Solyc00g500407.1
Solyc00g500408.1	Solyc00g500408.1	Solyc00g500408.1
Solyc00g500409.1	Solyc00g500409.1	Solyc00g500409.1
Solyc01g004000.1	Solyc01g004000.1	Solyc01g004000.1
Solyc01g004002.1	Solyc01g004002.1	Solyc01g004002.1
Solyc01g004004.1	Solyc01g004004.1	Solyc01g004004.1
Solyc01g004006.1	Solyc01g004006.1	Solyc01g004006.1
Solyc01g004008.1	Solyc01g004008.1	Solyc01g004008.1
Solyc01g005000.3	Solyc01g005000.3	Solyc01g005000.3
Solyc01g005010.4	Solyc01g005010.4	Solyc01g005010.4
Solyc01g005020.3	Solyc01g005020.3	Solyc01g005020.3
Solyc01g005030.4	Solyc01g005030.4	Solyc01g005030.4
Solyc01g005040.3	Solyc01g005040.3	Solyc01g005040.3
Solyc01g005050.4	Solyc01g005050.4	Solyc01g005050.4
Solyc01g005060.3	Solyc01g005060.3	Solyc01g005060.3
Solyc01g005070.3	Solyc01g005070.3	Solyc01g005070.3
Solyc01g005080.3	Solyc01g005080.3	Solyc01g005080.3
Solyc01g005090.3	Solyc01g005090.3	Solyc01g005090.3
Solyc01g005100.4	Solyc01g005100.4	Solyc01g005100.4
Solyc01g005110.3	Solyc01g005110.3	Solyc01g005110.3
Solyc01g005120.3	Solyc01g005120.3	Solyc01g005120.3
Solyc01g005130.2	Solyc01g005130.2	Solyc01g005130.2
Solyc01g005140.3	Solyc01g005140.3	Solyc01g005140.3
Solyc01g005150.3	Solyc01g005150.3	Solyc01g005150.3
Solyc01g005160.4	Solyc01g005160.4	Solyc01g005160.4
Solyc01g005180.1	Solyc01g005180.1	Solyc01g005180.1
Solyc01g005210.4	Solyc01g005210.4	Solyc01g005210.4
Solyc01g005220.3	Solyc01g005220.3	Solyc01g005220.3
Solyc01g005230.4	Solyc01g005230.4	Solyc01g005230.4
Solyc01g005240.4	Solyc01g005240.4	Solyc01g005240.4
Solyc01g005250.4	Solyc01g005250.4	Solyc01g005250.4
Solyc01g005253.1	Solyc01g005253.1	Solyc01g005253.1
Solyc01g005257.1	Solyc01g005257.1	Solyc01g005257.1
Solyc01g005280.3	Solyc01g005280.3	Solyc01g005280.3
Solyc01g005290.4	Solyc01g005290.4	Solyc01g005290.4
Solyc01g005300.4	Solyc01g005300.4	Solyc01g005300.4
Solyc01g005310.3	Solyc01g005310.3	Solyc01g005310.3
Solyc01g005320.2	Solyc01g005320.2	Solyc01g005320.2
Solyc01g005330.3	Solyc01g005330.3	Solyc01g005330.3
Solyc01g005340.3	Solyc01g005340.3	Solyc01g005340.3
Solyc01g005350.4	Solyc01g005350.4	Solyc01g005350.4
Solyc01g005360.4	Solyc01g005360.4	Solyc01g005360.4
Solyc01g005370.3	Solyc01g005370.3	Solyc01g005370.3
Solyc01g005380.3	Solyc01g005380.3	Solyc01g005380.3
Solyc01g005390.3	Solyc01g005390.3	Solyc01g005390.3
Solyc01g005400.3	Solyc01g005400.3	Solyc01g005400.3
Solyc01g005410.4	Solyc01g005410.4	Solyc01g005410.4
Solyc01g005420.2	Solyc01g005420.2	Solyc01g005420.2
Solyc01g005430.3	Solyc01g005430.3	Solyc01g005430.3
Solyc01g005440.4	Solyc01g005440.4	Solyc01g005440.4
Solyc01g005450.3	Solyc01g005450.3	Solyc01g005450.3
Solyc01g005460.4	Solyc01g005460.4	Solyc01g005460.4
Solyc01g005470.3	Solyc01g005470.3	Solyc01g005470.3
Solyc01g005480.3	Solyc01g005480.3	Solyc01g005480.3
Solyc01g005490.3	Solyc01g005490.3	Solyc01g005490.3
Solyc01g005500.3	Solyc01g005500.3	Solyc01g005500.3
Solyc01g005510.3	Solyc01g005510.3	Solyc01g005510.3
Solyc01g005520.4	Solyc01g005520.4	Solyc01g005520.4
Solyc01g005530.3	Solyc01g005530.3	Solyc01g005530.3
Solyc01g005540.4	Solyc01g005540.4	Solyc01g005540.4
Solyc01g005550.3	Solyc01g005550.3	Solyc01g005550.3
Solyc01g005560.3	Solyc01g005560.3	Solyc01g005560.3
Solyc01g005570.4	Solyc01g005570.4	Solyc01g005570.4
Solyc01g005580.2	Solyc01g005580.2	Solyc01g005580.2
Solyc01g005590.2	Solyc01g005590.2	Solyc01g005590.2
Solyc01g005600.4	Solyc01g005600.4	Solyc01g005600.4
Solyc01g005610.4	Solyc01g005610.4	Solyc01g005610.4
Solyc01g005620.3	Solyc01g005620.3	Solyc01g005620.3
Solyc01g005630.3	Solyc01g005630.3	Solyc01g005630.3
Solyc01g005640.4	Solyc01g005640.4	Solyc01g005640.4
Solyc01g005650.3	Solyc01g005650.3	Solyc01g005650.3
Solyc01g005660.3	Solyc01g005660.3	Solyc01g005660.3
Solyc01g005670.3	Solyc01g005670.3	Solyc01g005670.3
Solyc01g005680.4	Solyc01g005680.4	Solyc01g005680.4
Solyc01g005690.3	Solyc01g005690.3	Solyc01g005690.3
Solyc01g005700.3	Solyc01g005700.3	Solyc01g005700.3
Solyc01g005710.2	Solyc01g005710.2	Solyc01g005710.2
Solyc01g005720.3	Solyc01g005720.3	Solyc01g005720.3
Solyc01g005730.3	Solyc01g005730.3	Solyc01g005730.3
Solyc01g005740.3	Solyc01g005740.3	Solyc01g005740.3
Solyc01g005750.1	Solyc01g005750.1	Solyc01g005750.1
Solyc01g005760.3	Solyc01g005760.3	Solyc01g005760.3
Solyc01g005770.3	Solyc01g005770.3	Solyc01g005770.3
Solyc01g005780.1	Solyc01g005780.1	Solyc01g005780.1
Solyc01g005783.1	Solyc01g005783.1	Solyc01g005783.1
Solyc01g005787.1	Solyc01g005787.1	Solyc01g005787.1
Solyc01g005790.1	Solyc01g005790.1	Solyc01g005790.1
Solyc01g005800.3	Solyc01g005800.3	Solyc01g005800.3
Solyc01g005810.3	Solyc01g005810.3	Solyc01g005810.3
Solyc01g005820.4	Solyc01g005820.4	Solyc01g005820.4
Solyc01g005830.4	Solyc01g005830.4	Solyc01g005830.4
Solyc01g005840.3	Solyc01g005840.3	Solyc01g005840.3
Solyc01g005850.2	Solyc01g005850.2	Solyc01g005850.2
Solyc01g005860.2	Solyc01g005860.2	Solyc01g005860.2
Solyc01g005870.3	Solyc01g005870.3	Solyc01g005870.3
Solyc01g005880.1	Solyc01g005880.1	Solyc01g005880.1
Solyc01g005890.1	Solyc01g005890.1	Solyc01g005890.1
Solyc01g005900.2	Solyc01g005900.2	Solyc01g005900.2
Solyc01g005910.3	Solyc01g005910.3	Solyc01g005910.3
Solyc01g005920.3	Solyc01g005920.3	Solyc01g005920.3
Solyc01g005930.3	Solyc01g005930.3	Solyc01g005930.3
Solyc01g005940.4	Solyc01g005940.4	Solyc01g005940.4
Solyc01g005950.4	Solyc01g005950.4	Solyc01g005950.4
Solyc01g005960.3	Solyc01g005960.3	Solyc01g005960.3
Solyc01g005970.3	Solyc01g005970.3	Solyc01g005970.3
Solyc01g005980.4	Solyc01g005980.4	Solyc01g005980.4
Solyc01g005985.1	Solyc01g005985.1	Solyc01g005985.1
Solyc01g006000.3	Solyc01g006000.3	Solyc01g006000.3
Solyc01g006010.3	Solyc01g006010.3	Solyc01g006010.3
Solyc01g006020.4	Solyc01g006020.4	Solyc01g006020.4
Solyc01g006040.3	Solyc01g006040.3	Solyc01g006040.3
Solyc01g006050.2	Solyc01g006050.2	Solyc01g006050.2
Solyc01g006055.1	Solyc01g006055.1	Solyc01g006055.1
Solyc01g006080.2	Solyc01g006080.2	Solyc01g006080.2
Solyc01g006090.3	Solyc01g006090.3	Solyc01g006090.3
Solyc01g006100.4	Solyc01g006100.4	Solyc01g006100.4
Solyc01g006110.3	Solyc01g006110.3	Solyc01g006110.3
Solyc01g006120.4	Solyc01g006120.4	Solyc01g006120.4
Solyc01g006130.4	Solyc01g006130.4	Solyc01g006130.4
Solyc01g006140.4	Solyc01g006140.4	Solyc01g006140.4
Solyc01g006150.3	Solyc01g006150.3	Solyc01g006150.3
Solyc01g006160.3	Solyc01g006160.3	Solyc01g006160.3
Solyc01g006170.4	Solyc01g006170.4	Solyc01g006170.4
Solyc01g006180.4	Solyc01g006180.4	Solyc01g006180.4
Solyc01g006190.3	Solyc01g006190.3	Solyc01g006190.3
Solyc01g006200.3	Solyc01g006200.3	Solyc01g006200.3
Solyc01g006210.4	Solyc01g006210.4	Solyc01g006210.4
Solyc01g006220.3	Solyc01g006220.3	Solyc01g006220.3
Solyc01g006230.3	Solyc01g006230.3	Solyc01g006230.3
Solyc01g006240.3	Solyc01g006240.3	Solyc01g006240.3
Solyc01g006250.2	Solyc01g006250.2	Solyc01g006250.2
Solyc01g006260.4	Solyc01g006260.4	Solyc01g006260.4
Solyc01g006270.2	Solyc01g006270.2	Solyc01g006270.2
Solyc01g006280.3	Solyc01g006280.3	Solyc01g006280.3
Solyc01g006290.4	Solyc01g006290.4	Solyc01g006290.4
Solyc01g006300.3	Solyc01g006300.3	Solyc01g006300.3
Solyc01g006310.3	Solyc01g006310.3	Solyc01g006310.3
Solyc01g006320.4	Solyc01g006320.4	Solyc01g006320.4
Solyc01g006330.4	Solyc01g006330.4	Solyc01g006330.4
Solyc01g006340.3	Solyc01g006340.3	Solyc01g006340.3
Solyc01g006350.4	Solyc01g006350.4	Solyc01g006350.4
Solyc01g006360.4	Solyc01g006360.4	Solyc01g006360.4
Solyc01g006370.3	Solyc01g006370.3	Solyc01g006370.3
Solyc01g006380.2	Solyc01g006380.2	Solyc01g006380.2
Solyc01g006390.2	Solyc01g006390.2	Solyc01g006390.2
Solyc01g006400.4	Solyc01g006400.4	Solyc01g006400.4
Solyc01g006410.4	Solyc01g006410.4	Solyc01g006410.4
Solyc01g006420.3	Solyc01g006420.3	Solyc01g006420.3
Solyc01g006430.3	Solyc01g006430.3	Solyc01g006430.3
Solyc01g006440.2	Solyc01g006440.2	Solyc01g006440.2
Solyc01g006450.4	Solyc01g006450.4	Solyc01g006450.4
Solyc01g006460.3	Solyc01g006460.3	Solyc01g006460.3
Solyc01g006480.3	Solyc01g006480.3	Solyc01g006480.3
Solyc01g006490.4	Solyc01g006490.4	Solyc01g006490.4
Solyc01g006500.4	Solyc01g006500.4	Solyc01g006500.4
Solyc01g006510.3	Solyc01g006510.3	Solyc01g006510.3
Solyc01g006520.3	Solyc01g006520.3	Solyc01g006520.3
Solyc01g006530.1	Solyc01g006530.1	Solyc01g006530.1
Solyc01g006540.4	Solyc01g006540.4	Solyc01g006540.4
Solyc01g006550.3	Solyc01g006550.3	Solyc01g006550.3
Solyc01g006555.1	Solyc01g006555.1	Solyc01g006555.1
Solyc01g006580.4	Solyc01g006580.4	Solyc01g006580.4
Solyc01g006585.1	Solyc01g006585.1	Solyc01g006585.1
Solyc01g006590.3	Solyc01g006590.3	Solyc01g006590.3
Solyc01g006600.3	Solyc01g006600.3	Solyc01g006600.3
Solyc01g006610.2	Solyc01g006610.2	Solyc01g006610.2
Solyc01g006620.3	Solyc01g006620.3	Solyc01g006620.3
Solyc01g006630.3	Solyc01g006630.3	Solyc01g006630.3
Solyc01g006640.1	Solyc01g006640.1	Solyc01g006640.1
Solyc01g006650.2	Solyc01g006650.2	Solyc01g006650.2
Solyc01g006660.3	Solyc01g006660.3	Solyc01g006660.3
Solyc01g006670.2	Solyc01g006670.2	Solyc01g006670.2
Solyc01g006680.4	Solyc01g006680.4	Solyc01g006680.4
Solyc01g006690.4	Solyc01g006690.4	Solyc01g006690.4
Solyc01g006700.3	Solyc01g006700.3	Solyc01g006700.3
Solyc01g006710.4	Solyc01g006710.4	Solyc01g006710.4
Solyc01g006720.4	Solyc01g006720.4	Solyc01g006720.4
Solyc01g006730.4	Solyc01g006730.4	Solyc01g006730.4
Solyc01g006740.4	Solyc01g006740.4	Solyc01g006740.4
Solyc01g006750.2	Solyc01g006750.2	Solyc01g006750.2
Solyc01g006760.3	Solyc01g006760.3	Solyc01g006760.3
Solyc01g006770.2	Solyc01g006770.2	Solyc01g006770.2
Solyc01g006780.4	Solyc01g006780.4	Solyc01g006780.4
Solyc01g006790.3	Solyc01g006790.3	Solyc01g006790.3
Solyc01g006800.4	Solyc01g006800.4	Solyc01g006800.4
Solyc01g006810.4	Solyc01g006810.4	Solyc01g006810.4
Solyc01g006820.2	Solyc01g006820.2	Solyc01g006820.2
Solyc01g006830.3	Solyc01g006830.3	Solyc01g006830.3
Solyc01g006840.3	Solyc01g006840.3	Solyc01g006840.3
Solyc01g006845.1	Solyc01g006845.1	Solyc01g006845.1
Solyc01g006850.1	Solyc01g006850.1	Solyc01g006850.1
Solyc01g006860.3	Solyc01g006860.3	Solyc01g006860.3
Solyc01g006870.4	Solyc01g006870.4	Solyc01g006870.4
Solyc01g006880.4	Solyc01g006880.4	Solyc01g006880.4
Solyc01g006890.3	Solyc01g006890.3	Solyc01g006890.3
Solyc01g006900.3	Solyc01g006900.3	Solyc01g006900.3
Solyc01g006910.4	Solyc01g006910.4	Solyc01g006910.4
Solyc01g006920.4	Solyc01g006920.4	Solyc01g006920.4
Solyc01g006930.3	Solyc01g006930.3	Solyc01g006930.3
Solyc01g006940.4	Solyc01g006940.4	Solyc01g006940.4
Solyc01g006950.3	Solyc01g006950.3	Solyc01g006950.3
Solyc01g006960.3	Solyc01g006960.3	Solyc01g006960.3
Solyc01g006970.4	Solyc01g006970.4	Solyc01g006970.4
Solyc01g006980.4	Solyc01g006980.4	Solyc01g006980.4
Solyc01g006990.4	Solyc01g006990.4	Solyc01g006990.4
Solyc01g007000.4	Solyc01g007000.4	Solyc01g007000.4
Solyc01g007010.2	Solyc01g007010.2	Solyc01g007010.2
Solyc01g007020.4	Solyc01g007020.4	Solyc01g007020.4
Solyc01g007030.3	Solyc01g007030.3	Solyc01g007030.3
Solyc01g007040.4	Solyc01g007040.4	Solyc01g007040.4
Solyc01g007050.3	Solyc01g007050.3	Solyc01g007050.3
Solyc01g007060.3	Solyc01g007060.3	Solyc01g007060.3
Solyc01g007070.3	Solyc01g007070.3	Solyc01g007070.3
Solyc01g007080.3	Solyc01g007080.3	Solyc01g007080.3
Solyc01g007090.1	Solyc01g007090.1	Solyc01g007090.1
Solyc01g007100.3	Solyc01g007100.3	Solyc01g007100.3
Solyc01g007110.3	Solyc01g007110.3	Solyc01g007110.3
Solyc01g007120.3	Solyc01g007120.3	Solyc01g007120.3
Solyc01g007130.3	Solyc01g007130.3	Solyc01g007130.3
Solyc01g007140.3	Solyc01g007140.3	Solyc01g007140.3
Solyc01g007150.3	Solyc01g007150.3	Solyc01g007150.3
Solyc01g007160.4	Solyc01g007160.4	Solyc01g007160.4
Solyc01g007170.4	Solyc01g007170.4	Solyc01g007170.4
Solyc01g007180.3	Solyc01g007180.3	Solyc01g007180.3
Solyc01g007190.3	Solyc01g007190.3	Solyc01g007190.3
Solyc01g007200.2	Solyc01g007200.2	Solyc01g007200.2
Solyc01g007210.3	Solyc01g007210.3	Solyc01g007210.3
Solyc01g007220.4	Solyc01g007220.4	Solyc01g007220.4
Solyc01g007230.4	Solyc01g007230.4	Solyc01g007230.4
Solyc01g007240.3	Solyc01g007240.3	Solyc01g007240.3
Solyc01g007250.4	Solyc01g007250.4	Solyc01g007250.4
Solyc01g007260.3	Solyc01g007260.3	Solyc01g007260.3
Solyc01g007263.1	Solyc01g007263.1	Solyc01g007263.1
Solyc01g007267.1	Solyc01g007267.1	Solyc01g007267.1
Solyc01g007740.4	Solyc01g007740.4	Solyc01g007740.4
Solyc01g007750.3	Solyc01g007750.3	Solyc01g007750.3
Solyc01g007760.3	Solyc01g007760.3	Solyc01g007760.3
Solyc01g007770.2	Solyc01g007770.2	Solyc01g007770.2
Solyc01g007780.4	Solyc01g007780.4	Solyc01g007780.4
Solyc01g007790.4	Solyc01g007790.4	Solyc01g007790.4
Solyc01g007800.3	Solyc01g007800.3	Solyc01g007800.3
Solyc01g007810.1	Solyc01g007810.1	Solyc01g007810.1
Solyc01g007830.2	Solyc01g007830.2	Solyc01g007830.2
Solyc01g007840.3	Solyc01g007840.3	Solyc01g007840.3
Solyc01g007850.2	Solyc01g007850.2	Solyc01g007850.2
Solyc01g007860.3	Solyc01g007860.3	Solyc01g007860.3
Solyc01g007870.3	Solyc01g007870.3	Solyc01g007870.3
Solyc01g007880.4	Solyc01g007880.4	Solyc01g007880.4
Solyc01g007890.3	Solyc01g007890.3	Solyc01g007890.3
Solyc01g007900.4	Solyc01g007900.4	Solyc01g007900.4
Solyc01g007910.3	Solyc01g007910.3	Solyc01g007910.3
Solyc01g007920.2	Solyc01g007920.2	Solyc01g007920.2
Solyc01g007930.4	Solyc01g007930.4	Solyc01g007930.4
Solyc01g007940.4	Solyc01g007940.4	Solyc01g007940.4
Solyc01g007950.4	Solyc01g007950.4	Solyc01g007950.4
Solyc01g007960.3	Solyc01g007960.3	Solyc01g007960.3
Solyc01g007970.2	Solyc01g007970.2	Solyc01g007970.2
Solyc01g007980.4	Solyc01g007980.4	Solyc01g007980.4
Solyc01g007990.4	Solyc01g007990.4	Solyc01g007990.4
Solyc01g008000.3	Solyc01g008000.3	Solyc01g008000.3
Solyc01g008010.3	Solyc01g008010.3	Solyc01g008010.3
Solyc01g008020.4	Solyc01g008020.4	Solyc01g008020.4
Solyc01g008040.1	Solyc01g008040.1	Solyc01g008040.1
Solyc01g008050.4	Solyc01g008050.4	Solyc01g008050.4
Solyc01g008060.3	Solyc01g008060.3	Solyc01g008060.3
Solyc01g008070.3	Solyc01g008070.3	Solyc01g008070.3
Solyc01g008080.3	Solyc01g008080.3	Solyc01g008080.3
Solyc01g008090.4	Solyc01g008090.4	Solyc01g008090.4
Solyc01g008100.3	Solyc01g008100.3	Solyc01g008100.3
Solyc01g008110.4	Solyc01g008110.4	Solyc01g008110.4
Solyc01g008120.4	Solyc01g008120.4	Solyc01g008120.4
Solyc01g008130.4	Solyc01g008130.4	Solyc01g008130.4
Solyc01g008140.4	Solyc01g008140.4	Solyc01g008140.4
Solyc01g008150.1	Solyc01g008150.1	Solyc01g008150.1
Solyc01g008160.4	Solyc01g008160.4	Solyc01g008160.4
Solyc01g008170.3	Solyc01g008170.3	Solyc01g008170.3
Solyc01g008180.3	Solyc01g008180.3	Solyc01g008180.3
Solyc01g008190.4	Solyc01g008190.4	Solyc01g008190.4
Solyc01g008200.3	Solyc01g008200.3	Solyc01g008200.3
Solyc01g008220.3	Solyc01g008220.3	Solyc01g008220.3
Solyc01g008230.4	Solyc01g008230.4	Solyc01g008230.4
Solyc01g008240.4	Solyc01g008240.4	Solyc01g008240.4
Solyc01g008250.3	Solyc01g008250.3	Solyc01g008250.3
Solyc01g008260.4	Solyc01g008260.4	Solyc01g008260.4
Solyc01g008270.3	Solyc01g008270.3	Solyc01g008270.3
Solyc01g008280.4	Solyc01g008280.4	Solyc01g008280.4
Solyc01g008290.3	Solyc01g008290.3	Solyc01g008290.3
Solyc01g008300.2	Solyc01g008300.2	Solyc01g008300.2
Solyc01g008310.4	Solyc01g008310.4	Solyc01g008310.4
Solyc01g008320.3	Solyc01g008320.3	Solyc01g008320.3
Solyc01g008330.4	Solyc01g008330.4	Solyc01g008330.4
Solyc01g008340.3	Solyc01g008340.3	Solyc01g008340.3
Solyc01g008360.3	Solyc01g008360.3	Solyc01g008360.3
Solyc01g008370.3	Solyc01g008370.3	Solyc01g008370.3
Solyc01g008390.3	Solyc01g008390.3	Solyc01g008390.3
Solyc01g008400.3	Solyc01g008400.3	Solyc01g008400.3
Solyc01g008410.3	Solyc01g008410.3	Solyc01g008410.3
Solyc01g008420.3	Solyc01g008420.3	Solyc01g008420.3
Solyc01g008425.1	Solyc01g008425.1	Solyc01g008425.1
Solyc01g008440.3	Solyc01g008440.3	Solyc01g008440.3
Solyc01g008450.1	Solyc01g008450.1	Solyc01g008450.1
Solyc01g008460.3	Solyc01g008460.3	Solyc01g008460.3
Solyc01g008470.3	Solyc01g008470.3	Solyc01g008470.3
Solyc01g008473.1	Solyc01g008473.1	Solyc01g008473.1
Solyc01g008475.1	Solyc01g008475.1	Solyc01g008475.1
Solyc01g008477.1	Solyc01g008477.1	Solyc01g008477.1
Solyc01g008479.1	Solyc01g008479.1	Solyc01g008479.1
Solyc01g008480.4	Solyc01g008480.4	Solyc01g008480.4
Solyc01g008490.4	Solyc01g008490.4	Solyc01g008490.4
Solyc01g008500.4	Solyc01g008500.4	Solyc01g008500.4
Solyc01g008510.3	Solyc01g008510.3	Solyc01g008510.3
Solyc01g008520.3	Solyc01g008520.3	Solyc01g008520.3
Solyc01g008530.3	Solyc01g008530.3	Solyc01g008530.3
Solyc01g008540.4	Solyc01g008540.4	Solyc01g008540.4
Solyc01g008550.4	Solyc01g008550.4	Solyc01g008550.4
Solyc01g008560.3	Solyc01g008560.3	Solyc01g008560.3
Solyc01g008570.1	Solyc01g008570.1	Solyc01g008570.1
Solyc01g008580.1	Solyc01g008580.1	Solyc01g008580.1
Solyc01g008590.1	Solyc01g008590.1	Solyc01g008590.1
Solyc01g008600.4	Solyc01g008600.4	Solyc01g008600.4
Solyc01g008610.4	Solyc01g008610.4	Solyc01g008610.4
Solyc01g008620.4	Solyc01g008620.4	Solyc01g008620.4
Solyc01g008640.4	Solyc01g008640.4	Solyc01g008640.4
Solyc01g008650.3	Solyc01g008650.3	Solyc01g008650.3
Solyc01g008660.4	Solyc01g008660.4	Solyc01g008660.4
Solyc01g008670.4	Solyc01g008670.4	Solyc01g008670.4
Solyc01g008680.4	Solyc01g008680.4	Solyc01g008680.4
Solyc01g008690.3	Solyc01g008690.3	Solyc01g008690.3
Solyc01g008700.4	Solyc01g008700.4	Solyc01g008700.4
Solyc01g008710.5.1	Solyc01g008710.5.1	Solyc01g008710.5.1
Solyc01g008720.2	Solyc01g008720.2	Solyc01g008720.2
